"Symbol","Value","Footprint","Description","Tags","Footprint_Filter","Datasheet"
"CPU_NXP_6800:MC68B09","MC68B09","Package_DIP:DIP-40_W15.24mm","8-Bit Microprocessing unit 2.0MHz, DIP-40","MCU","DIP*W15.24mm*","http://pdf.datasheetcatalog.com/datasheet/motorola/MC68B09S.pdf"
"CPU_NXP_6800:MC68B09E","MC68B09E","Package_DIP:DIP-40_W15.24mm","8-Bit Microprocessing unit 2.0MHz, DIP-40","MCU","DIP*W15.24mm*","http://pdf.datasheetcatalog.com/datasheet/motorola/MC68B09S.pdf"
"CPU_NXP_IMX:MCIMX6D4AVT","MCIMX6D4AVT","Package_BGA:BGA-624_21x21mm_Layout25x25_P0.8mm","i.MX 6Dual Automotive and Infotainment Application Processor, BGA-624","Dual-Core ARM Cortex A9 SOC Automotive","BGA*21x21mm*Layout25x25*P0.8mm*","https://www.nxp.com/docs/en/data-sheet/IMX6DQAEC.pdf"
"CPU_NXP_IMX:MCIMX6D5EYM","MCIMX6D5EYM","Package_BGA:BGA-624_21x21mm_Layout25x25_P0.8mm","i.MX 6Dual Application Processor for Consumer Products, BGA-624","Dual-Core ARM Cortex A9 SOC","BGA*21x21mm*Layout25x25*P0.8mm*","https://www.nxp.com/docs/en/data-sheet/IMX6DQCEC.pdf"
"CPU_NXP_IMX:MCIMX6D6AVT","MCIMX6D6AVT","Package_BGA:BGA-624_21x21mm_Layout25x25_P0.8mm","i.MX 6Dual Automotive and Infotainment Application Processor, BGA-624","Dual-Core ARM Cortex A9 SOC Automotive","BGA*21x21mm*Layout25x25*P0.8mm*","https://www.nxp.com/docs/en/data-sheet/IMX6DQAEC.pdf"
"CPU_NXP_IMX:MCIMX6D7CVT","MCIMX6D7CVT","Package_BGA:BGA-624_21x21mm_Layout25x25_P0.8mm","i.MX 6Dual Application Processor for Industrial Products, BGA-624","Dual-Core ARM Cortex A9 SOC Industrial","BGA*21x21mm*Layout25x25*P0.8mm*","https://www.nxp.com/docs/en/data-sheet/IMX6DQIEC.pdf"
"CPU_NXP_IMX:MCIMX6DP4AVT","MCIMX6DP4AVT","Package_BGA:BGA-624_21x21mm_Layout25x25_P0.8mm","i.MX 6DualPlus Automotive and Infotainment Application Processor, BGA-624","Dual-Core ARM Cortex A9 SOC Automotive","BGA*21x21mm*Layout25x25*P0.8mm*","https://www.nxp.com/docs/en/data-sheet/IMX6DQPAEC.pdf"
"CPU_NXP_IMX:MCIMX6DP5EVT","MCIMX6DP5EVT","Package_BGA:BGA-624_21x21mm_Layout25x25_P0.8mm","i.MX 6DualPlus Application Processor for Consumer Products, BGA-624","Dual-Core ARM Cortex A9 SOC","BGA*21x21mm*Layout25x25*P0.8mm*","https://www.nxp.com/docs/en/data-sheet/IMX6DQPCEC.pdf"
"CPU_NXP_IMX:MCIMX6DP5EYM","MCIMX6DP5EYM","Package_BGA:BGA-624_21x21mm_Layout25x25_P0.8mm","i.MX 6DualPlus Application Processor for Consumer Products, BGA-624","Dual-Core ARM Cortex A9 SOC","BGA*21x21mm*Layout25x25*P0.8mm*","https://www.nxp.com/docs/en/data-sheet/IMX6DQPCEC.pdf"
"CPU_NXP_IMX:MCIMX6DP6AVT","MCIMX6DP6AVT","Package_BGA:BGA-624_21x21mm_Layout25x25_P0.8mm","i.MX 6DualPlus Automotive and Infotainment Application Processor, BGA-624","Dual-Core ARM Cortex A9 SOC Automotive","BGA*21x21mm*Layout25x25*P0.8mm*","https://www.nxp.com/docs/en/data-sheet/IMX6DQPAEC.pdf"
"CPU_NXP_IMX:MCIMX6DP7CVT","MCIMX6DP7CVT","Package_BGA:BGA-624_21x21mm_Layout25x25_P0.8mm","i.MX 6DualPlus Application Processor for Industrial Products, BGA-624","Dual-Core ARM Cortex A9 SOC Industrial","BGA*21x21mm*Layout25x25*P0.8mm*","https://www.nxp.com/docs/en/data-sheet/IMX6DQPIEC.pdf"
"CPU_NXP_IMX:MCIMX6Q4AVT","MCIMX6Q4AVT","Package_BGA:BGA-624_21x21mm_Layout25x25_P0.8mm","i.MX 6Quad Automotive and Infotainment Application Processor, BGA-624","Quad-Core ARM Cortex A9 SOC Automotive","BGA*21x21mm*Layout25x25*P0.8mm*","https://www.nxp.com/docs/en/data-sheet/IMX6DQAEC.pdf"
"CPU_NXP_IMX:MCIMX6Q5EYM","MCIMX6Q5EYM","Package_BGA:BGA-624_21x21mm_Layout25x25_P0.8mm","i.MX 6Quad Application Processor for Consumer Products, BGA-624","Quad-Core ARM Cortex A9 SOC","BGA*21x21mm*Layout25x25*P0.8mm*","https://www.nxp.com/docs/en/data-sheet/IMX6DQCEC.pdf"
"CPU_NXP_IMX:MCIMX6Q6AVT","MCIMX6Q6AVT","Package_BGA:BGA-624_21x21mm_Layout25x25_P0.8mm","i.MX 6Quad Automotive and Infotainment Application Processor, BGA-624","Quad-Core ARM Cortex A9 SOC Automotive","BGA*21x21mm*Layout25x25*P0.8mm*","https://www.nxp.com/docs/en/data-sheet/IMX6DQAEC.pdf"
"CPU_NXP_IMX:MCIMX6Q7CVT","MCIMX6Q7CVT","Package_BGA:BGA-624_21x21mm_Layout25x25_P0.8mm","i.MX 6Quad Application Processor for Industrial Products, BGA-624","Quad-Core ARM Cortex A9 SOC Industrial","BGA*21x21mm*Layout25x25*P0.8mm*","https://www.nxp.com/docs/en/data-sheet/IMX6DQIEC.pdf"
"CPU_NXP_IMX:MCIMX6QP4AVT","MCIMX6QP4AVT","Package_BGA:BGA-624_21x21mm_Layout25x25_P0.8mm","i.MX 6QuadPlus Automotive and Infotainment Application Processor, BGA-624","Quad-Core ARM Cortex A9 SOC Automotive","BGA*21x21mm*Layout25x25*P0.8mm*","https://www.nxp.com/docs/en/data-sheet/IMX6DQPAEC.pdf"
"CPU_NXP_IMX:MCIMX6QP5EVT","MCIMX6QP5EVT","Package_BGA:BGA-624_21x21mm_Layout25x25_P0.8mm","i.MX 6QuadPlus Application Processor for Consumer Products, BGA-624","Quad-Core ARM Cortex A9 SOC","BGA*21x21mm*Layout25x25*P0.8mm*","https://www.nxp.com/docs/en/data-sheet/IMX6DQPCEC.pdf"
"CPU_NXP_IMX:MCIMX6QP5EYM","MCIMX6QP5EYM","Package_BGA:BGA-624_21x21mm_Layout25x25_P0.8mm","i.MX 6QuadPlus Application Processor for Consumer Products, BGA-624","Quad-Core ARM Cortex A9 SOC","BGA*21x21mm*Layout25x25*P0.8mm*","https://www.nxp.com/docs/en/data-sheet/IMX6DQPCEC.pdf"
"CPU_NXP_IMX:MCIMX6QP6AVT","MCIMX6QP6AVT","Package_BGA:BGA-624_21x21mm_Layout25x25_P0.8mm","i.MX 6QuadPlus Automotive and Infotainment Application Processor, BGA-624","Quad-Core ARM Cortex A9 SOC Automotive","BGA*21x21mm*Layout25x25*P0.8mm*","https://www.nxp.com/docs/en/data-sheet/IMX6DQPAEC.pdf"
"CPU_NXP_IMX:MCIMX6QP7CVT","MCIMX6QP7CVT","Package_BGA:BGA-624_21x21mm_Layout25x25_P0.8mm","i.MX 6QuadPlus Application Processor for Industrial Products, BGA-624","Quad-Core ARM Cortex A9 SOC Industrial","BGA*21x21mm*Layout25x25*P0.8mm*","https://www.nxp.com/docs/en/data-sheet/IMX6DQPIEC.pdf"
"CPU_PowerPC:MPC8641D","MPC8641D","","Freescale PowerPC E600 core, package BGA1023 pins pitch 1mm","POWERPC","",""
"DSP_AnalogDevices:ADAU1450","ADAU1450","Package_CSP:LFCSP-72-1EP_10x10mm_P0.5mm_EP5.3x5.3mm","SigmaDSP SigmaDSP Digital Audio Processor, 147.456 MHz, 8kword Data RAM, I2C/SPI, LFCSP-72","sigmadsp audio","LFCSP*1EP*10x10mm*P0.5mm*","https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1452_1451_1450.pdf"
"DSP_AnalogDevices:ADAU1451","ADAU1451","Package_CSP:LFCSP-72-1EP_10x10mm_P0.5mm_EP5.3x5.3mm","SigmaDSP SigmaDSP Digital Audio Processor, 294.912 MHz, 40kword Data RAM, I2C/SPI, S/PDIF I/O, 16-Channel ASRC, LFCSP-72","sigmadsp audio","LFCSP*1EP*10x10mm*P0.5mm*","https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1452_1451_1450.pdf"
"DSP_AnalogDevices:ADAU1452","ADAU1452","Package_CSP:LFCSP-72-1EP_10x10mm_P0.5mm_EP5.3x5.3mm","SigmaDSP SigmaDSP Digital Audio Processor, 294.912 MHz, 40kword Data RAM, I2C/SPI, S/PDIF I/O, 16-Channel ASRC, LFCSP-72","sigmadsp audio","LFCSP*1EP*10x10mm*P0.5mm*","https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1452_1451_1450.pdf"
"DSP_AnalogDevices:ADAU1701","ADAU1701","Package_QFP:LQFP-48_7x7mm_P0.5mm","SigmaDSP 28-/56-Bit Audio Processor with Two ADCs and Four DACs, 50 MIPS, 1kword Program RAM, 2kword Data RAM, LQFP-48","sigmadsp audio adc dac","LQFP*7x7mm*P0.5mm*","https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1701.pdf"
"DSP_AnalogDevices:ADAU1702","ADAU1702","Package_QFP:LQFP-48_7x7mm_P0.5mm","SigmaDSP 28-/56-Bit Audio Processor with Two ADCs and Four DACs, 25 MIPS, 512kword Program RAM, 512kword Data RAM, LQFP-48","sigmadsp audio adc dac","LQFP*7x7mm*P0.5mm*","https://www.analog.com/media/en/technical-documentation/data-sheets/ADAU1702.pdf"
"DSP_Freescale:DSP96002","DSP96002","","32-bit General Purpose Floating-point DSP, Dual Port, PGA-223","DSP 32bit Dual Port Processor","PGA-223*","http://cache.freescale.com/files/dsp/doc/inactive/DSP96002.pdf"
"DSP_Microchip_DSPIC33:DSPIC33EP256MU810-xPT","DSPIC33EP256MU810-xPT","Package_QFP:TQFP-100_14x14mm_P0.5mm","High-Performance, 16-bit Digital Signal Controller, 40MIPS, 256k Flash, 30k SRAM, TQFP-100","16-bit Digital Signal Controller Microchip dsPIC","TQFP*14x14mm*P0.5mm*","http://ww1.microchip.com/downloads/en/DeviceDoc/70616g.pdf"
"DSP_Microchip_DSPIC33:DSPIC33FJ128GP204","DSPIC33FJ128GP204","","40MIPS, 128k Flash, 8k SRAM","16-bit Digital Signal Controller Microchip dsPIC","QFN?44*1EP*8x8mm*P0.65mm* TQFP?44*10x10mm*P0.8mm*","http://ww1.microchip.com/downloads/en/DeviceDoc/70292G.pdf"
"DSP_Microchip_DSPIC33:DSPIC33FJ128GP804","DSPIC33FJ128GP804","","40MIPS, 128k Flash, 16k SRAM, ECAN, Audio DAC","16-bit Digital Signal Controller Microchip dsPIC","QFN?44*1EP*8x8mm*P0.65mm* TQFP?44*10x10mm*P0.8mm*","http://ww1.microchip.com/downloads/en/DeviceDoc/70292G.pdf"
"DSP_Microchip_DSPIC33:DSPIC33FJ128MC204","DSPIC33FJ128MC204","","40MIPS, 128k Flash, 8k SRAM","16-bit Digital Signal Controller Microchip dsPIC Motor Control","QFN?44*1EP*8x8mm*P0.65mm* TQFP?44*10x10mm*P0.8mm*","http://ww1.microchip.com/downloads/en/DeviceDoc/70291G.pdf"
"DSP_Microchip_DSPIC33:DSPIC33FJ128MC510A","DSPIC33FJ128MC510A","","High-Performance, 16-bit Digital Signal Controller, 40MIPS, 128k Flash, 8k SRAM, TQFP-100","16-bit Digital Signal Controller Microchip dsPIC","TQFP*12x12mm*P0.4mm* TQFP*14x14mm*P0.5mm*","http://ww1.microchip.com/downloads/en/DeviceDoc/70594C.pdf"
"DSP_Microchip_DSPIC33:DSPIC33FJ128MC710A","DSPIC33FJ128MC710A","","High-Performance, 16-bit Digital Signal Controller,40MIPS, 128k Flash, 16k SRAM, TQFP-100","16-bit Digital Signal Controller Microchip dsPIC","TQFP*12x12mm*P0.4mm* TQFP*14x14mm*P0.5mm*","http://ww1.microchip.com/downloads/en/DeviceDoc/70594C.pdf"
"DSP_Microchip_DSPIC33:DSPIC33FJ128MC804","DSPIC33FJ128MC804","","40MIPS, 128k Flash, 16k SRAM, ECAN, 16-bit DAC","16-bit Digital Signal Controller Microchip dsPIC Motor Control","QFN?44*1EP*8x8mm*P0.65mm* TQFP?44*10x10mm*P0.8mm*","http://ww1.microchip.com/downloads/en/DeviceDoc/70291G.pdf"
"DSP_Microchip_DSPIC33:DSPIC33FJ256MC510A","DSPIC33FJ256MC510A","","High-Performance, 16-bit Digital Signal Controller, 40MIPS, 256k Flash, 16k SRAM, TQFP-100","16-bit Digital Signal Controller Microchip dsPIC","TQFP*12x12mm*P0.4mm* TQFP*14x14mm*P0.5mm*","http://ww1.microchip.com/downloads/en/DeviceDoc/70594C.pdf"
"DSP_Microchip_DSPIC33:DSPIC33FJ256MC710A","DSPIC33FJ256MC710A","","High-Performance, 16-bit Digital Signal Controller, 40MIPS, 256k Flash, 30k SRAM, TQFP-100","16-bit Digital Signal Controller Microchip dsPIC","TQFP*12x12mm*P0.4mm* TQFP*14x14mm*P0.5mm*","http://ww1.microchip.com/downloads/en/DeviceDoc/70594C.pdf"
"DSP_Microchip_DSPIC33:DSPIC33FJ32GP304","DSPIC33FJ32GP304","","40MIPS, 32k Flash, 4k SRAM","16-bit Digital Signal Controller Microchip dsPIC","QFN?44*1EP*8x8mm*P0.65mm* TQFP?44*10x10mm*P0.8mm*","http://ww1.microchip.com/downloads/en/DeviceDoc/70292G.pdf"
"DSP_Microchip_DSPIC33:DSPIC33FJ32MC304","DSPIC33FJ32MC304","","40MIPS, 32k Flash, 8k SRAM","16-bit Digital Signal Controller Microchip dsPIC Motor Control","QFN?44*1EP*8x8mm*P0.65mm* TQFP?44*10x10mm*P0.8mm*","http://ww1.microchip.com/downloads/en/DeviceDoc/70291G.pdf"
"DSP_Microchip_DSPIC33:DSPIC33FJ64GP204","DSPIC33FJ64GP204","","40MIPS, 64k Flash, 8k SRAM","16-bit Digital Signal Controller Microchip dsPIC","QFN?44*1EP*8x8mm*P0.65mm* TQFP?44*10x10mm*P0.8mm*","http://ww1.microchip.com/downloads/en/DeviceDoc/70292G.pdf"
"DSP_Microchip_DSPIC33:DSPIC33FJ64GP306A-IMR","DSPIC33FJ64GP306A-IMR","Package_DFN_QFN:QFN-64-1EP_9x9mm_P0.5mm_EP5.4x5.4mm","40MIPS, 64k Flash, 16k SRAM, QFN-64","16-bit Digital Signal Controller Microchip dsPIC","QFN*9x9mm*P0.5mm*","http://ww1.microchip.com/downloads/en/DeviceDoc/70593d.pdf"
"DSP_Microchip_DSPIC33:DSPIC33FJ64GP804","DSPIC33FJ64GP804","","40MIPS, 64k Flash, 16k SRAM, ECAN, Audio DAC","16-bit Digital Signal Controller Microchip dsPIC33","QFN?44*1EP*8x8mm*P0.65mm* TQFP?44*10x10mm*P0.8mm*","http://ww1.microchip.com/downloads/en/DeviceDoc/70292G.pdf"
"DSP_Microchip_DSPIC33:DSPIC33FJ64MC204","DSPIC33FJ64MC204","","40MIPS, 64k Flash, 8k SRAM","16-bit Digital Signal Controller Microchip dsPIC Motor Control","QFN?44*1EP*8x8mm*P0.65mm* TQFP?44*10x10mm*P0.8mm*","http://ww1.microchip.com/downloads/en/DeviceDoc/70291G.pdf"
"DSP_Microchip_DSPIC33:DSPIC33FJ64MC510A","DSPIC33FJ64MC510A","","High-Performance, 16-bit Digital Signal Controller, 40MIPS, 64k Flash, 8k SRAM, TQFP-100","16-bit Digital Signal Controller Microchip dsPIC","TQFP*12x12mm*P0.4mm* TQFP*14x14mm*P0.5mm*","http://ww1.microchip.com/downloads/en/DeviceDoc/70594C.pdf"
"DSP_Microchip_DSPIC33:DSPIC33FJ64MC710A","DSPIC33FJ64MC710A","","High-Performance, 16-bit Digital Signal Controller, 40MIPS, 64k Flash, 16k SRAM, TQFP-100","16-bit Digital Signal Controller Microchip dsPIC","TQFP*12x12mm*P0.4mm* TQFP*14x14mm*P0.5mm*","http://ww1.microchip.com/downloads/en/DeviceDoc/70594C.pdf"
"DSP_Microchip_DSPIC33:DSPIC33FJ64MC802-xSP","DSPIC33FJ64MC802-xSP","Package_DIP:DIP-28_W7.62mm","40 MIPS, 64k Flash, 16k SRAM, DIP-28","16-bit Digital Signal Controller Microchip dsPIC","DIP*W7.62mm*","http://ww1.microchip.com/downloads/en/DeviceDoc/70291G.pdf"
"DSP_Microchip_DSPIC33:DSPIC33FJ64MC804","DSPIC33FJ64MC804","","40MIPS, 64k Flash, 16k SRAM, ECAN, 16-bit DAC","16-bit Digital Signal Controller Microchip dsPIC Motor Control","QFN?44*1EP*8x8mm*P0.65mm* TQFP?44*10x10mm*P0.8mm*","http://ww1.microchip.com/downloads/en/DeviceDoc/70291G.pdf"
"DSP_Motorola:DSP56301","DSP56301","Package_QFP:PQFP-208_28x28mm_P0.5mm","24-Bit Digital Signal Processor with PCI bus interface","DSP PCI","PQFP*28x28mm*P0.5mm*","https://www.nxp.com/docs/en/data-sheet/DSP56301DS.pdf"
"DSP_Texas:TMS320LF2406PZ","TMS320LF2406PZ","","16bit DSP Controller 32Kx16B Flash 2.5Kx16B RAM, Obsolete NRND, PQFP-100","16BIT DSP TMS320 Obsolete","PQFP-100*","http://www.ti.com/lit/ds/symlink/tms320lf2406.pdf"
"FPGA_CologneChip_GateMate:CCGM1A1","CCGM1A1","Package_BGA:BGA-324_15x15mm_Layout18x18_P0.8mm","Cologne Chip GateMate FPGA, BGA-324","GateMate FPGA","BGA*15x15mm*Layout18x18*P0.8mm*","https://colognechip.com/docs/ds1001-gatemate1-datasheet-2022-05.pdf"
"FPGA_Efinix_Trion:T8Q144xx","T8Q144xx","Package_QFP:LQFP-144_20x20mm_P0.5mm","Efinix Trion FPGA, 7384 LEs, LQFP-144","FPGA programmable logic","LQFP*20x20mm*P0.5mm*","https://www.efinixinc.com/docs/trion8-ds-v4.4.pdf"
"FPGA_Lattice:ICE40HX1K-TQ144","ICE40HX1K-TQ144","Package_QFP:TQFP-144_20x20mm_P0.5mm","iCE40 HX FPGA, 1280 LUTs, 1.2V, TQFP-144","FPGA programmable logic","TQFP*20x20mm*P0.5mm*","http://www.latticesemi.com/Products/FPGAandCPLD/iCE40"
"FPGA_Lattice:ICE40HX4K-BG121","ICE40HX4K-BG121","Package_BGA:BGA-121_9.0x9.0mm_Layout11x11_P0.8mm_Ball0.4mm_Pad0.35mm_NSMD","iCE40 HX FPGA, 3520 LUTs, 1.2V, BGA-121","FPGA programmable logic","BGA*9.0x9.0mm*Layout11x11*P0.8mm*Ball0.4mm*","http://www.latticesemi.com/Products/FPGAandCPLD/iCE40"
"FPGA_Lattice:ICE40HX4K-TQ144","ICE40HX4K-TQ144","Package_QFP:TQFP-144_20x20mm_P0.5mm","iCE40 HX FPGA, 3520 LUTs, 1.2V, TQFP-144","FPGA programmable logic","TQFP*20x20mm*P0.5mm*","http://www.latticesemi.com/Products/FPGAandCPLD/iCE40"
"FPGA_Lattice:ICE40HX8K-BG121","ICE40HX8K-BG121","Package_BGA:BGA-121_9.0x9.0mm_Layout11x11_P0.8mm_Ball0.4mm_Pad0.35mm_NSMD","iCE40 HX FPGA, 7680 LUTs, 1.2V, BGA-121","FPGA programmable logic","BGA*9.0x9.0mm*Layout11x11*P0.8mm*Ball0.4mm*","http://www.latticesemi.com/Products/FPGAandCPLD/iCE40"
"FPGA_Lattice:ICE40UL1K-SWG16","ICE40UL1K-SWG16","Package_CSP:WLCSP-16_1.409x1.409mm_Layout4x4_P0.35mm","iCE40 UltraPlus FPGA, 1.2V, WLCSP-16","FPGA programmable logic","WLCSP*1.409x1.409mm*Layout4x4*P0.35mm*","https://www.latticesemi.com/view_document?document_id=50945"
"FPGA_Lattice:ICE40UP5K-SG48ITR","ICE40UP5K-SG48ITR","Package_DFN_QFN:QFN-48-1EP_7x7mm_P0.5mm_EP5.6x5.6mm","iCE40 UltraPlus FPGA, 5280 LUTs, 1.2V, 48-pin QFN","FPGA programmable logic","QFN*1EP*7x7mm*P0.5mm*","http://www.latticesemi.com/Products/FPGAandCPLD/iCE40Ultra"
"FPGA_Lattice:ICE5LP1K-SG48","ICE5LP1K-SG48","Package_DFN_QFN:QFN-48-1EP_7x7mm_P0.5mm_EP5.6x5.6mm","iCE40 Ultra FPGA, 1100 LUTs, 1.2V, 48-pin QFN","FPGA programmable logic","QFN*1EP*7x7mm*P0.5mm*","http://www.latticesemi.com/Products/FPGAandCPLD/iCE40Ultra"
"FPGA_Lattice:LFE5U-85F-6BG381x","LFE5U-85F-6BG381x","Package_BGA:Lattice_caBGA-381_17x17mm_Layout20x20_P0.8mm","ECP5 FPGA, 84K LUTs, 1.2V, BGA-381","FPGA programmable logic","Lattice?caBGA*17x17mm*Layout20x20*P0.8mm*","https://www.latticesemi.com/view_document?document_id=50461"
"FPGA_Lattice:LFE5U-85F-6BG756x","LFE5U-85F-6BG756x","Package_BGA:Lattice_caBGA-756_27x27mm_Layout32x32_P0.8mm","ECP5 FPGA, 84K LUTs, 1.2V, BGA-756","FPGA programmable logic","Lattice*caBGA*27x27mm*Layout32x32*P0.8mm*","https://www.latticesemi.com/view_document?document_id=50461"
"FPGA_Lattice:LFE5U-85F-7BG381x","LFE5U-85F-7BG381x","Package_BGA:Lattice_caBGA-381_17x17mm_Layout20x20_P0.8mm","ECP5 FPGA, 84K LUTs, 1.2V, BGA-381","FPGA programmable logic","Lattice?caBGA*17x17mm*Layout20x20*P0.8mm*","https://www.latticesemi.com/view_document?document_id=50461"
"FPGA_Lattice:LFE5U-85F-7BG756x","LFE5U-85F-7BG756x","Package_BGA:Lattice_caBGA-756_27x27mm_Layout32x32_P0.8mm","ECP5 FPGA, 84K LUTs, 1.2V, BGA-756","FPGA programmable logic","Lattice*caBGA*27x27mm*Layout32x32*P0.8mm*","https://www.latticesemi.com/view_document?document_id=50461"
"FPGA_Lattice:LFE5U-85F-8BG381x","LFE5U-85F-8BG381x","Package_BGA:Lattice_caBGA-381_17x17mm_Layout20x20_P0.8mm","ECP5 FPGA, 84K LUTs, 1.2V, BGA-381","FPGA programmable logic","Lattice?caBGA*17x17mm*Layout20x20*P0.8mm*","https://www.latticesemi.com/view_document?document_id=50461"
"FPGA_Lattice:LFE5U-85F-8BG756x","LFE5U-85F-8BG756x","Package_BGA:Lattice_caBGA-756_27x27mm_Layout32x32_P0.8mm","ECP5 FPGA, 84K LUTs, 1.2V, BGA-756","FPGA programmable logic","Lattice*caBGA*27x27mm*Layout32x32*P0.8mm*","https://www.latticesemi.com/view_document?document_id=50461"
"FPGA_Lattice:LFE5UM-85F-6BG381x","LFE5UM-85F-6BG381x","Package_BGA:Lattice_caBGA-381_17x17mm_Layout20x20_P0.8mm","ECP5 FPGA, 84K LUTs, 1.2V, 3.2Gbps SERDES, BGA-381","FPGA programmable logic","Lattice?caBGA*17x17mm*Layout20x20*P0.8mm*","https://www.latticesemi.com/view_document?document_id=50461"
"FPGA_Lattice:LFE5UM-85F-6BG756x","LFE5UM-85F-6BG756x","Package_BGA:Lattice_caBGA-756_27x27mm_Layout32x32_P0.8mm","ECP5 FPGA, 84K LUTs, 1.2V, 3.2Gbps SERDES, BGA-756","FPGA programmable logic","Lattice*caBGA*27x27mm*Layout32x32*P0.8mm*","https://www.latticesemi.com/view_document?document_id=50461"
"FPGA_Lattice:LFE5UM-85F-7BG381x","LFE5UM-85F-7BG381x","Package_BGA:Lattice_caBGA-381_17x17mm_Layout20x20_P0.8mm","ECP5 FPGA, 84K LUTs, 1.2V, 3.2Gbps SERDES, BGA-381","FPGA programmable logic","Lattice?caBGA*17x17mm*Layout20x20*P0.8mm*","https://www.latticesemi.com/view_document?document_id=50461"
"FPGA_Lattice:LFE5UM-85F-7BG756x","LFE5UM-85F-7BG756x","Package_BGA:Lattice_caBGA-756_27x27mm_Layout32x32_P0.8mm","ECP5 FPGA, 84K LUTs, 1.2V, 3.2Gbps SERDES, BGA-756","FPGA programmable logic","Lattice*caBGA*27x27mm*Layout32x32*P0.8mm*","https://www.latticesemi.com/view_document?document_id=50461"
"FPGA_Lattice:LFE5UM-85F-8BG381x","LFE5UM-85F-8BG381x","Package_BGA:Lattice_caBGA-381_17x17mm_Layout20x20_P0.8mm","ECP5 FPGA, 84K LUTs, 1.2V, 3.2Gbps SERDES, BGA-381","FPGA programmable logic","Lattice?caBGA*17x17mm*Layout20x20*P0.8mm*","https://www.latticesemi.com/view_document?document_id=50461"
"FPGA_Lattice:LFE5UM-85F-8BG756x","LFE5UM-85F-8BG756x","Package_BGA:Lattice_caBGA-756_27x27mm_Layout32x32_P0.8mm","ECP5 FPGA, 84K LUTs, 1.2V, 3.2Gbps SERDES, BGA-756","FPGA programmable logic","Lattice*caBGA*27x27mm*Layout32x32*P0.8mm*","https://www.latticesemi.com/view_document?document_id=50461"
"FPGA_Lattice:LFE5UM5G-85F-8BG381x","LFE5UM5G-85F-8BG381x","Package_BGA:Lattice_caBGA-381_17x17mm_Layout20x20_P0.8mm","ECP5-5G FPGA, 84K LUTs, 1.2V, 5Gbps SERDES, BGA-381","FPGA programmable logic","Lattice?caBGA*17x17mm*Layout20x20*P0.8mm*","https://www.latticesemi.com/view_document?document_id=50461"
"FPGA_Lattice:LFE5UM5G-85F-8BG756x","LFE5UM5G-85F-8BG756x","Package_BGA:Lattice_caBGA-756_27x27mm_Layout32x32_P0.8mm","ECP5-5G FPGA, 84K LUTs, 1.2V, 5Gbps SERDES, BGA-756","FPGA programmable logic","Lattice*caBGA*27x27mm*Layout32x32*P0.8mm*","https://www.latticesemi.com/view_document?document_id=50461"
"FPGA_Lattice:LFXP2-5E-5TN144","LFXP2-5E-5TN144","Package_QFP:TQFP-144_20x20mm_P0.5mm","FPGA, 5000 LUTs, 1.2V, TQFP-144","FPGA Lattice XP2","TQFP*20x20mm*","http://www.latticesemi.com/view_document?document_id=24635"
"FPGA_Lattice:LFXP2-5E-6TN144","LFXP2-5E-6TN144","Package_QFP:TQFP-144_20x20mm_P0.5mm","FPGA, 5000 LUTs, 1.2V, TQFP-144","FPGA Lattice XP2","TQFP*20x20mm*","http://www.latticesemi.com/view_document?document_id=24635"
"FPGA_Lattice:LFXP2-5E-7TN144","LFXP2-5E-7TN144","Package_QFP:TQFP-144_20x20mm_P0.5mm","FPGA, 5000 LUTs, 1.2V, TQFP-144","FPGA Lattice XP2","TQFP*20x20mm*","http://www.latticesemi.com/view_document?document_id=24635"
"FPGA_Microsemi:A3P030-xVQx100","A3P030-xVQx100","Package_QFP:TQFP-100_14x14mm_P0.5mm","ProASIC3 Flash Family FPGAs, 256 MCLB / macrocells, TQFP-100 (VQ100)","ProASIC3 ACTEL FLASH A3P030-VQ100 A3P030-VQG100 A3P030-2VQG100","*TQFP*14x14mm*P0.5mm*","https://www.mouser.com/datasheet/2/268/ProASIC_c2_ae3_Flash_Family_FPGAs_with_Optimal_Sof-3082432.pdf"
"FPGA_Microsemi:A3P060-xVQx100","A3P060-xVQx100","Package_QFP:TQFP-100_14x14mm_P0.5mm","ProASIC3 Flash Family FPGAs, 512 MCLB / macrocells, TQFP-100 (VQ100)","ProASIC3 ACTEL FLASH A3P060-VQ100 A3P060-VQG100 A3P060-2VQG100","*TQFP*14x14mm*P0.5mm*","https://www.mouser.com/datasheet/2/268/ProASIC_c2_ae3_Flash_Family_FPGAs_with_Optimal_Sof-3082432.pdf"
"FPGA_Microsemi:A3P1000-PQG208","A3P1000-PQG208","Package_QFP:PQFP-208_28x28mm_P0.5mm","Actel ProASIC3 Flash Family FPGAs, 1000k Gates, 208pin QFP","ProASIC3 ACTEL FLASH","*PQFP*28x28mm*P0.5mm*","http://www.microsemi.com/document-portal/doc_download/130704-proasic3-flash-family-fpgas-datasheet"
