Symbol,Value,Footprint,Description,Tags,Footprint_Filter,Datasheet
Transistor_BJT:BC849,BC849,MyLib_Package_TO_SOT_SMD:SOT-23,"0.1A Ic, 30V Vce, NPN Transistor, SOT-23",NPN Small Signal Transistor,SOT?23*,http://www.infineon.com/dgdl/Infineon-BC847SERIES_BC848SERIES_BC849SERIES_BC850SERIES-DS-v01_01-en.pdf?fileId=db3a304314dca389011541d4630a1657
Transistor_BJT:BC849W,BC849W,MyLib_Package_TO_SOT_SMD:SOT-323_SC-70,"0.1A Ic, 30V Vce, NPN Transistor, SOT-323",NPN Small Signal Transistor,SOT?323*,http://www.infineon.com/dgdl/Infineon-BC847SERIES_BC848SERIES_BC849SERIES_BC850SERIES-DS-v01_01-en.pdf?fileId=db3a304314dca389011541d4630a1657
Transistor_BJT:BC850,BC850,MyLib_Package_TO_SOT_SMD:SOT-23,"0.1A Ic, 45V Vce, NPN Transistor, SOT-23",NPN Small Signal Transistor,SOT?23*,http://www.infineon.com/dgdl/Infineon-BC847SERIES_BC848SERIES_BC849SERIES_BC850SERIES-DS-v01_01-en.pdf?fileId=db3a304314dca389011541d4630a1657
Transistor_BJT:BC850W,BC850W,MyLib_Package_TO_SOT_SMD:SOT-323_SC-70,"0.1A Ic, 45V Vce, NPN Transistor, SOT-323",NPN Small Signal Transistor,SOT?323*,http://www.infineon.com/dgdl/Infineon-BC847SERIES_BC848SERIES_BC849SERIES_BC850SERIES-DS-v01_01-en.pdf?fileId=db3a304314dca389011541d4630a1657
Transistor_BJT:BC856,BC856,MyLib_Package_TO_SOT_SMD:SOT-23,"0.1A Ic, 65V Vce, PNP Transistor, SOT-23",PNP transistor,SOT?23*,https://www.onsemi.com/pub/Collateral/BC860-D.pdf
Transistor_BJT:BC856BDW1,BC856BDW1,MyLib_Package_TO_SOT_SMD:SOT-363_SC-70-6,"100mA IC, 65V Vce, Dual PNP/PNP Transistors, SOT-363",PNP/PNP Transistor,SOT?363*,http://www.onsemi.com/pub_link/Collateral/BC856BDW1T1-D.PDF
Transistor_BJT:BC856BS,BC856BS,MyLib_Package_TO_SOT_SMD:SOT-363_SC-70-6,"100mA IC, 65V Vce, Dual PNP/PNP Transistors, SOT-363",PNP/PNP Transistor,SOT?363*,https://assets.nexperia.com/documents/data-sheet/BC856BS.pdf
Transistor_BJT:BC856W,BC856W,MyLib_Package_TO_SOT_SMD:SOT-323_SC-70,"0.1A Ic, 65V Vce, PNP Transistor, SOT-323",PNP transistor,SOT?323*,https://www.onsemi.com/pub/Collateral/BC860-D.pdf
Transistor_BJT:BC857,BC857,MyLib_Package_TO_SOT_SMD:SOT-23,"0.1A Ic, 45V Vce, PNP Transistor, SOT-23",PNP transistor,SOT?23*,https://www.onsemi.com/pub/Collateral/BC860-D.pdf
Transistor_BJT:BC857BDW1,BC857BDW1,MyLib_Package_TO_SOT_SMD:SOT-363_SC-70-6,"100mA IC, 45V Vce, Dual PNP/PNP Transistors, SOT-363",PNP/PNP Transistor,SOT?363*,http://www.onsemi.com/pub_link/Collateral/BC856BDW1T1-D.PDF
Transistor_BJT:BC857BS,BC857BS,MyLib_Package_TO_SOT_SMD:SOT-363_SC-70-6,"100mA IC, 45V Vce, Dual PNP/PNP Transistors, SOT-363",PNP/PNP Transistor,SOT?363*,https://assets.nexperia.com/documents/data-sheet/BC857BS.pdf
Transistor_BJT:BC857W,BC857W,MyLib_Package_TO_SOT_SMD:SOT-323_SC-70,"0.1A Ic, 45V Vce, PNP Small Signal Transistor, SOT-323",PNP Transistor,SOT?323*,http://www.infineon.com/dgdl/Infineon-BC857SERIES_BC858SERIES_BC859SERIES_BC860SERIES-DS-v01_01-en.pdf?fileId=db3a304314dca389011541da0e3a1661
Transistor_BJT:BC858,BC858,MyLib_Package_TO_SOT_SMD:SOT-23,"0.1A Ic, 30V Vce, PNP Transistor, SOT-23",PNP transistor,SOT?23*,https://www.onsemi.com/pub/Collateral/BC860-D.pdf
Transistor_BJT:BC858W,BC858W,MyLib_Package_TO_SOT_SMD:SOT-323_SC-70,"0.1A Ic, 30V Vce, PNP Small Signal Transistor, SOT-323",PNP Transistor,SOT?323*,http://www.infineon.com/dgdl/Infineon-BC857SERIES_BC858SERIES_BC859SERIES_BC860SERIES-DS-v01_01-en.pdf?fileId=db3a304314dca389011541da0e3a1661
Transistor_BJT:BC859,BC859,MyLib_Package_TO_SOT_SMD:SOT-23,"0.1A Ic, 30V Vce, PNP Small Signal Transistor, SOT-23",PNP Transistor,SOT?23*,http://www.infineon.com/dgdl/Infineon-BC857SERIES_BC858SERIES_BC859SERIES_BC860SERIES-DS-v01_01-en.pdf?fileId=db3a304314dca389011541da0e3a1661
Transistor_BJT:BC859W,BC859W,MyLib_Package_TO_SOT_SMD:SOT-323_SC-70,"0.1A Ic, 30V Vce, PNP Small Signal Transistor, SOT-323",PNP Transistor,SOT?323*,http://www.infineon.com/dgdl/Infineon-BC857SERIES_BC858SERIES_BC859SERIES_BC860SERIES-DS-v01_01-en.pdf?fileId=db3a304314dca389011541da0e3a1661
Transistor_BJT:BC860,BC860,MyLib_Package_TO_SOT_SMD:SOT-23,"0.1A Ic, 45V Vce, PNP Small Signal Transistor, SOT-23",PNP Transistor,SOT?23*,http://www.infineon.com/dgdl/Infineon-BC857SERIES_BC858SERIES_BC859SERIES_BC860SERIES-DS-v01_01-en.pdf?fileId=db3a304314dca389011541da0e3a1661
Transistor_BJT:BC860W,BC860W,MyLib_Package_TO_SOT_SMD:SOT-323_SC-70,"0.1A Ic, 45V Vce, PNP Small Signal Transistor, SOT-323",PNP Transistor,SOT?323*,http://www.infineon.com/dgdl/Infineon-BC857SERIES_BC858SERIES_BC859SERIES_BC860SERIES-DS-v01_01-en.pdf?fileId=db3a304314dca389011541da0e3a1661
Transistor_BJT:BCP51,BCP51,MyLib_Package_TO_SOT_SMD:SOT-223-3_TabPin2,"1A Ic, 45V Vce, PNP Medium Power Transistor, SOT-223",PNP Transistor,SOT?223*,https://www.onsemi.com/pub/Collateral/BCP51-D.pdf
Transistor_BJT:BCP53,BCP53,MyLib_Package_TO_SOT_SMD:SOT-223-3_TabPin2,"1A Ic, 80V Vce, PNP Medium Power Transistor, SOT-223",PNP Transistor,SOT?223*,http://www.onsemi.com/pub_link/Collateral/BCP53T1-D.PDF
Transistor_BJT:BCP56,BCP56,MyLib_Package_TO_SOT_SMD:SOT-223-3_TabPin2,"1A Ic, 80V Vce, NPN Medium Power Transistor, SOT-223",NPN Transistor,SOT?223*,https://www.nxp.com/docs/en/data-sheet/BCP56_BCX56_BC56PA.pdf
Transistor_BJT:BCV29,BCV29,MyLib_Package_TO_SOT_SMD:SOT-89-3,"NPN Darlington transistor, 30Vce, 500mA, SOT-89",transistor NPN Darlington,SOT?89*,https://assets.nexperia.com/documents/data-sheet/BCV29_49.pdf
Transistor_BJT:BCV49,BCV49,MyLib_Package_TO_SOT_SMD:SOT-89-3,"NPN Darlington transistor, 60Vce, 500mA, SOT-89",transistor NPN Darlington,SOT?89*,https://assets.nexperia.com/documents/data-sheet/BCV29_49.pdf
Transistor_BJT:BCV61,BCV61,MyLib_Package_TO_SOT_SMD:SOT-143,"100mA IC, 30V Vce, Double NPN Transistors, Current mirror configuration, SOT-143",Transistor Double NPN,SOT?143*,https://assets.nexperia.com/documents/data-sheet/BCV61.pdf
Transistor_BJT:BCV62,BCV62,MyLib_Package_TO_SOT_SMD:SOT-143,"100mA IC, 30V Vce, Double PNP Transistors, Current mirror configuration, SOT-143",Transistor Double PNP,SOT?143*,https://assets.nexperia.com/documents/data-sheet/BCV62.pdf
Transistor_BJT:BCX51,BCX51,MyLib_Package_TO_SOT_SMD:SOT-89-3,"1A Ic, 45V Vce, PNP Medium Power Transistor, SOT-89",PNP Transistor,SOT?89*,http://www.infineon.com/dgdl/bcx51_bcx52_bcx53.pdf
Transistor_BJT:BCX52,BCX52,MyLib_Package_TO_SOT_SMD:SOT-89-3,"1A Ic, 60V Vce, PNP Medium Power Transistor, SOT-89",PNP Transistor,SOT?89*,http://www.infineon.com/dgdl/bcx51_bcx52_bcx53.pdf
Transistor_BJT:BCX53,BCX53,MyLib_Package_TO_SOT_SMD:SOT-89-3,"1A Ic, 80V Vce, PNP Medium Power Transistor, SOT-89",PNP Transistor,SOT?89*,http://www.infineon.com/dgdl/bcx51_bcx52_bcx53.pdf
Transistor_BJT:BCX56,BCX56,MyLib_Package_TO_SOT_SMD:SOT-89-3,"1A Ic, 80V Vce, NPN Medium Power Transistor, SOT-89",NPN Transistor,SOT?89*,https://www.nxp.com/docs/en/data-sheet/BCP56_BCX56_BC56PA.pdf
Transistor_BJT:BD135,BD135,MyLib_Package_TO_SOT_THT:TO-126-3_Vertical,"1.5A Ic, 45V Vce, Low Voltage Transistor, TO-126",Low Voltage Transistor,TO?126*,http://www.st.com/internet/com/TECHNICAL_RESOURCES/TECHNICAL_LITERATURE/DATASHEET/CD00001225.pdf
Transistor_BJT:BD136,BD136,MyLib_Package_TO_SOT_THT:TO-126-3_Vertical,"1.5A Ic, 45V Vce, Low Voltage Transistor, TO-126",Low Voltage Transistor,TO?126*,http://www.st.com/internet/com/TECHNICAL_RESOURCES/TECHNICAL_LITERATURE/DATASHEET/CD00001225.pdf
Transistor_BJT:BD137,BD137,MyLib_Package_TO_SOT_THT:TO-126-3_Vertical,"1.5A Ic, 60V Vce, Low Voltage Transistor, TO-126",Low Voltage Transistor,TO?126*,http://www.st.com/internet/com/TECHNICAL_RESOURCES/TECHNICAL_LITERATURE/DATASHEET/CD00001225.pdf
Transistor_BJT:BD138,BD138,MyLib_Package_TO_SOT_THT:TO-126-3_Vertical,"1.5A Ic, 60V Vce, Low Voltage Transistor, TO-126",Low Voltage Transistor,TO?126*,http://www.st.com/internet/com/TECHNICAL_RESOURCES/TECHNICAL_LITERATURE/DATASHEET/CD00001225.pdf
Transistor_BJT:BD139,BD139,MyLib_Package_TO_SOT_THT:TO-126-3_Vertical,"1.5A Ic, 80V Vce, Low Voltage Transistor, TO-126",Low Voltage Transistor,TO?126*,http://www.st.com/internet/com/TECHNICAL_RESOURCES/TECHNICAL_LITERATURE/DATASHEET/CD00001225.pdf
Transistor_BJT:BD140,BD140,MyLib_Package_TO_SOT_THT:TO-126-3_Vertical,"1.5A Ic, 80V Vce, Low Voltage Transistor, TO-126",Low Voltage Transistor,TO?126*,http://www.st.com/internet/com/TECHNICAL_RESOURCES/TECHNICAL_LITERATURE/DATASHEET/CD00001225.pdf
Transistor_BJT:BD233,BD233,MyLib_Package_TO_SOT_THT:TO-126-3_Vertical,"2A Ic, 45V Vce, Low Voltage Transistor, TO-126",Low Voltage Transistor,TO?126*,"https://media.digikey.com/pdf/Data%20Sheets/Micro%20Commercial%20PDFs/BD233,235,237.pdf"
Transistor_BJT:BD234,BD234,MyLib_Package_TO_SOT_THT:TO-126-3_Vertical,"2A Ic, 45V Vce, Low Voltage Transistor, TO-126",Low Voltage Transistor,TO?126*,http://www.electronica-pt.com/datasheets/bd/BD234.pdf
Transistor_BJT:BD235,BD235,MyLib_Package_TO_SOT_THT:TO-126-3_Vertical,"2A Ic, 60V Vce, Low Voltage Transistor, TO-126",Low Voltage Transistor,TO?126*,"https://media.digikey.com/pdf/Data%20Sheets/Micro%20Commercial%20PDFs/BD233,235,237.pdf"
Transistor_BJT:BD236,BD236,MyLib_Package_TO_SOT_THT:TO-126-3_Vertical,"60V Vce, 2A, Low Voltage Transistor, TO-126",Low Voltage Transistor,TO?126*,http://www.electronica-pt.com/datasheets/bd/BD234.pdf
Transistor_BJT:BD237,BD237,MyLib_Package_TO_SOT_THT:TO-126-3_Vertical,"2A Ic, 80V Vce, Low Voltage Transistor, TO-126",Low Voltage Transistor,TO?126*,"https://media.digikey.com/pdf/Data%20Sheets/Micro%20Commercial%20PDFs/BD233,235,237.pdf"
Transistor_BJT:BD238,BD238,MyLib_Package_TO_SOT_THT:TO-126-3_Vertical,"2A Ic, 80V Vce, Low Voltage Transistor, TO-126",Low Voltage Transistor,TO?126*,http://www.electronica-pt.com/datasheets/bd/BD234.pdf
Transistor_BJT:BD249,BD249,,"25A Ic, 55V Vce, Silicon Power NPN Transistors, SOT-93/TO247",Power NPN Transistor,TO?218* TO?247*,http://www.mospec.com.tw/pdf/power/BD249.pdf
Transistor_BJT:BD249A,BD249A,,"25A Ic, 70V Vce, Silicon Power NPN Transistors, SOT-93/TO247",Power NPN Transistor,TO?218* TO?247*,http://www.mospec.com.tw/pdf/power/BD249.pdf
Transistor_BJT:BD249B,BD249B,,"25A Ic, 90V Vce, Silicon Power NPN Transistors, SOT-93/TO247",Power NPN Transistor,TO?218* TO?247*,http://www.mospec.com.tw/pdf/power/BD249.pdf
Transistor_BJT:BD249C,BD249C,,"25A Ic, 115V Vce, Silicon Power NPN Transistors, SOT-93/TO247",Power NPN Transistor,TO?218* TO?247*,http://www.mospec.com.tw/pdf/power/BD249.pdf
Transistor_BJT:BD250,BD250,,"25A Ic, 55V Vce, Silicon Power PNP Transistors, SOT-93/TO247",Power PNP Transistor,TO?218* TO?247*,http://www.mospec.com.tw/pdf/power/BD249.pdf
Transistor_BJT:BD250A,BD250A,,"25A Ic, 70V Vce, Silicon Power PNP Transistors, SOT-93/TO247",Power PNP Transistor,TO?218* TO?247*,http://www.mospec.com.tw/pdf/power/BD249.pdf
Transistor_BJT:BD250B,BD250B,,"25A Ic, 90V Vce, Silicon Power PNP Transistors, SOT-93/TO247",Power PNP Transistor,TO?218* TO?247*,http://www.mospec.com.tw/pdf/power/BD249.pdf
Transistor_BJT:BD250C,BD250C,,"25A Ic, 115V Vce, Silicon Power PNP Transistors, SOT-93/TO247",Power PNP Transistor,TO?218* TO?247*,http://www.mospec.com.tw/pdf/power/BD249.pdf
Transistor_BJT:BD433,BD433,MyLib_Package_TO_SOT_THT:TO-126-3_Vertical,"4A Ic, 22V Vce, Power NPN Transistor, TO-126",Power NPN Transistor,TO?126*,http://www.cdil.com/datasheets/bd433_42.pdf
Transistor_BJT:BD434,BD434,MyLib_Package_TO_SOT_THT:TO-126-3_Vertical,"4A Ic, 22V Vce, Power PNP Transistor, TO-126",Power PNP Transistor,TO?126*,http://www.cdil.com/datasheets/bd433_42.pdf
Transistor_BJT:BD435,BD435,MyLib_Package_TO_SOT_THT:TO-126-3_Vertical,"4A Ic, 32V Vce, Power NPN Transistor, TO-126",Power NPN Transistor,TO?126*,http://www.cdil.com/datasheets/bd433_42.pdf
Transistor_BJT:BD436,BD436,MyLib_Package_TO_SOT_THT:TO-126-3_Vertical,"4A Ic, 32V Vce, Power PNP Transistor, TO-126",Power PNP Transistor,TO?126*,http://www.cdil.com/datasheets/bd433_42.pdf
Transistor_BJT:BD437,BD437,MyLib_Package_TO_SOT_THT:TO-126-3_Vertical,"4A Ic, 45V Vce, Power NPN Transistor, TO-126",Power NPN Transistor,TO?126*,http://www.cdil.com/datasheets/bd433_42.pdf
Transistor_BJT:BD438,BD438,MyLib_Package_TO_SOT_THT:TO-126-3_Vertical,"4A Ic, 45V Vce, Power PNP Transistor, TO-126",Power PNP Transistor,TO?126*,http://www.cdil.com/datasheets/bd433_42.pdf
Transistor_BJT:BD439,BD439,MyLib_Package_TO_SOT_THT:TO-126-3_Vertical,"4A Ic, 60V Vce, Power NPN Transistor, TO-126",Power NPN Transistor,TO?126*,http://www.cdil.com/datasheets/bd433_42.pdf
Transistor_BJT:BD440,BD440,MyLib_Package_TO_SOT_THT:TO-126-3_Vertical,"4A Ic, 60V Vce, Power PNP Transistor, TO-126",Power PNP Transistor,TO?126*,http://www.cdil.com/datasheets/bd433_42.pdf
Transistor_BJT:BD441,BD441,MyLib_Package_TO_SOT_THT:TO-126-3_Vertical,"4A Ic, 80V Vce, Power NPN Transistor, TO-126",Power NPN Transistor,TO?126*,http://www.cdil.com/datasheets/bd433_42.pdf
Transistor_BJT:BD442,BD442,MyLib_Package_TO_SOT_THT:TO-126-3_Vertical,"4A Ic, 80V Vce, Power PNP Transistor, TO-126",Power PNP Transistor,TO?126*,http://www.cdil.com/datasheets/bd433_42.pdf
Transistor_BJT:BD909,BD909,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"15A, Silicon Power NPN Transistors, TO-220",Power NPN Transistor,TO?220*,http://www.st.com/internet/com/TECHNICAL_RESOURCES/TECHNICAL_LITERATURE/DATASHEET/CD00001277.pdf
Transistor_BJT:BD910,BD910,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"15A, Silicon Power PNP Transistors, TO-220",Power PNP Transistor,TO?220*,http://www.st.com/internet/com/TECHNICAL_RESOURCES/TECHNICAL_LITERATURE/DATASHEET/CD00001277.pdf
Transistor_BJT:BD911,BD911,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"15A, Silicon Power NPN Transistors, TO-220",Power NPN Transistor,TO?220*,http://www.st.com/internet/com/TECHNICAL_RESOURCES/TECHNICAL_LITERATURE/DATASHEET/CD00001277.pdf
Transistor_BJT:BD912,BD912,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"BD910, 15A, Silicon Power PNP Transistors, TO-220",Power PNP Transistor,TO?220*,http://www.st.com/internet/com/TECHNICAL_RESOURCES/TECHNICAL_LITERATURE/DATASHEET/CD00001277.pdf
Transistor_BJT:BDW93,BDW93,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"12A Ic, 45V Vce, Power Darlington NPN Transistor, TO-220",Darlington NPN Transistor,TO?220*,https://www.onsemi.com/pub/Collateral/BDW93C-D.pdf
Transistor_BJT:BDW93A,BDW93A,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"12A Ic, 60V Vce, Power Darlington NPN Transistor, TO-220",Darlington NPN Transistor,TO?220*,https://www.onsemi.com/pub/Collateral/BDW93C-D.pdf
Transistor_BJT:BDW93B,BDW93B,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"12A Ic, 80V Vce, Power Darlington NPN Transistor, TO-220",Darlington NPN Transistor,TO?220*,https://www.onsemi.com/pub/Collateral/BDW93C-D.pdf
Transistor_BJT:BDW93C,BDW93C,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"12A Ic, 100V Vce, Power Darlington NPN Transistor, TO-220",Darlington NPN Transistor,TO?220*,https://www.onsemi.com/pub/Collateral/BDW93C-D.pdf
Transistor_BJT:BDW94,BDW94,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"12A Ic, 45V Vce, Power Darlington PNP Transistor, TO-220",Darlington PNP Transistor,TO?220*,http://www.bourns.com/data/global/pdfs/bdw94.pdf
Transistor_BJT:BDW94A,BDW94A,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"12A Ic, 60V Vce, Power Darlington PNP Transistor, TO-220",Darlington PNP Transistor,TO?220*,http://www.bourns.com/data/global/pdfs/bdw94.pdf
Transistor_BJT:BDW94B,BDW94B,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"12A Ic, 80V Vce, Power Darlington PNP Transistor, TO-220",Darlington PNP Transistor,TO?220*,http://www.bourns.com/data/global/pdfs/bdw94.pdf
Transistor_BJT:BDW94C,BDW94C,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"12A Ic, 100V Vce, Power Darlington PNP Transistor, TO-220",Darlington PNP Transistor,TO?220*,http://www.bourns.com/data/global/pdfs/bdw94.pdf
Transistor_BJT:BF199,BF199,MyLib_Package_TO_SOT_THT:TO-92_Inline,"50mA Ic, 25V Vce, NPN Radio Frequency Transistor, TO-220",RF NPN Transistor,TO?92*,http://www.micropik.com/PDF/BF199.pdf
Transistor_BJT:BF457,BF457,MyLib_Package_TO_SOT_THT:TO-126-3_Vertical,"0.1A Ic, 160V Vce, High Voltage NPN Transistor, TO-126",NPN HV High Voltage Transistor,TO?126*,https://www.pcpaudio.com/pcpfiles/transistores/BF457-8-9.pdf
Transistor_BJT:BF458,BF458,MyLib_Package_TO_SOT_THT:TO-126-3_Vertical,"0.1A Ic, 250V Vce, High Voltage NPN Transistor, TO-126",NPN HV High Voltage Transistor,TO?126*,https://www.pcpaudio.com/pcpfiles/transistores/BF457-8-9.pdf
Transistor_BJT:BF459,BF459,MyLib_Package_TO_SOT_THT:TO-126-3_Vertical,"0.1A Ic, 300V Vce, High Voltage NPN Transistor, TO-126",NPN HV High Voltage Transistor,TO?126*,https://www.pcpaudio.com/pcpfiles/transistores/BF457-8-9.pdf
Transistor_BJT:BFR92,BFR92,MyLib_Package_TO_SOT_SMD:SOT-323_SC-70,"0.025A Ic, 15V Vce, 5GHz Wideband NPN Transistor, SOT-323",RF 5GHz NPN Transistor,SOT?323*,https://assets.nexperia.com/documents/data-sheet/BFR92A_N.pdf
Transistor_BJT:BFT92,BFT92,MyLib_Package_TO_SOT_SMD:SOT-23,"0.025A Ic, 15V Vce, 5GHz Wideband PNP Transistor, SOT-23",RF 5GHz NPN Transistor,SOT?23*,https://assets.nexperia.com/documents/data-sheet/BFT92_CNV.pdf
Transistor_BJT:BUT11,BUT11,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"5A Ic, 400V Vce, Silicon Power NPN Transistors, TO-220",High Voltage Power NPN Transistor,TO?220*,https://www.onsemi.com/pub/Collateral/BUT11A-D.pdf
Transistor_BJT:BUT11A,BUT11A,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"5A Ic, 450V Vce, Silicon Power NPN Transistors, TO-220",High Voltage Power NPN Transistor,TO?220*,https://www.onsemi.com/pub/Collateral/BUT11A-D.pdf
Transistor_BJT:DMMT5401,DMMT5401,MyLib_Package_TO_SOT_SMD:SOT-23-6,"Dual PNP transistor, 6 pin package",transistor PNP,SOT?23*,https://www.diodes.com/assets/Datasheets/ds30437.pdf
Transistor_BJT:DTA113T,DTA113T,,"Digital PNP Transistor, 1k/NONE, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA113Z,DTA113Z,,"Digital PNP Transistor, 1k/10k, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA114E,DTA114E,,"Digital PNP Transistor, 10k/10k, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA114G,DTA114G,,"Digital PNP Transistor, 0k/10k, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA114T,DTA114T,,"Digital PNP Transistor, 10k/NONE, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA114W,DTA114W,,"Digital PNP Transistor, 10k/4.7k, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA114Y,DTA114Y,,"Digital PNP Transistor, 10k/47k, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA115E,DTA115E,,"Digital PNP Transistor, 100k/100k, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA115G,DTA115G,,"Digital PNP Transistor, 0k/100k, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA115T,DTA115T,,"Digital PNP Transistor, 100k/NONE, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA115U,DTA115U,,"Digital PNP Transistor, 100k/10k, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA123E,DTA123E,,"Digital PNP Transistor, 2k2/2k2, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA123J,DTA123J,,"Digital PNP Transistor, 2k2/47k, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA123Y,DTA123Y,,"Digital PNP Transistor, 2k2/10k, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA124E,DTA124E,,"Digital PNP Transistor, 22k/22k, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA124G,DTA124G,,"Digital PNP Transistor, 0k/22k, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA124T,DTA124T,,"Digital PNP Transistor, 22k/NONE, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA124X,DTA124X,,"Digital PNP Transistor, 22k/47k, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA125T,DTA125T,,"Digital PNP Transistor, 200k/NONE, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA143E,DTA143E,,"Digital PNP Transistor, 4k7/4k7, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA143T,DTA143T,,"Digital PNP Transistor, 4k7/NONE, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA143X,DTA143X,,"Digital PNP Transistor, 4k7/10k, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA143Y,DTA143Y,,"Digital PNP Transistor, 4k7/22k, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA143Z,DTA143Z,,"Digital PNP Transistor, 4k7/47k, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA144E,DTA144E,,"Digital PNP Transistor, 47k/47k, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA144G,DTA144G,,"Digital PNP Transistor, 0k/47k, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA144T,DTA144T,,"Digital PNP Transistor, 47k/NONE, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA144V,DTA144V,,"Digital PNP Transistor, 47k/10k, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA144W,DTA144W,,"Digital PNP Transistor, 47k/22k, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA1D3R,DTA1D3R,,"Digital PNP Transistor, 2k7/1k, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTA214Y,DTA214Y,,"Digital PNP Transistor, 10k/47k, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTB113E,DTB113E,,"Digital PNP Transistor, 1k/1k, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTB113Z,DTB113Z,,"Digital PNP Transistor, 1k/10k, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTB114E,DTB114E,,"Digital PNP Transistor, 10k/10k, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTB114G,DTB114G,,"Digital PNP Transistor, 0k/10k, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTB114T,DTB114T,,"Digital PNP Transistor, 10k/NONE, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTB122J,DTB122J,,"Digital PNP Transistor, 0k22/4k7, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTB123E,DTB123E,,"Digital PNP Transistor, 2k2/2k2, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTB123T,DTB123T,,"Digital PNP Transistor, 2k2/NONE, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
Transistor_BJT:DTB123Y,DTB123Y,,"Digital PNP Transistor, 2k2/10k, SOT-23",ROHM Digital PNP Transistor,SOT?23* SC?59*,
